@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute Class {1,2,3,4,5}

@data
427,221,0.390591,3
166,397,0.474944,3
586,735,0.684975,3
886,969,0.724642,3
815,594,0.369387,4
957,411,0.509159,4
499,564,0.433423,4
415,805,0.555236,5
693,886,0.531819,5
568,17,0.402677,1
281,24,0.413323,1
69,27,0.422643,1
196,27,0.363275,1
745,26,0.393149,1
370,31,0.436912,1
491,39,0.409769,1
916,34,0.372484,1
379,45,0.400098,1
935,44,0.368331,1
797,52,0.472738,1
992,48,0.360139,1
37,54,0.371856,1
479,62,0.433156,1
42,62,0.353733,1
377,82,0.37839,1
538,85,0.371597,1
27,92,0.407197,1
394,97,0.410513,1
212,100,0.366386,1
327,102,0.364247,1
88,106,0.360375,1
282,107,0.388128,1
858,106,0.394028,1
518,108,0.350376,1
883,122,0.367239,1
952,129,0.377861,1
828,133,0.361795,1
917,138,0.370684,1
970,140,0.370816,1
17,158,0.387309,1
917,165,0.37439,1
530,168,0.35959,1
23,175,0.565609,1
666,172,0.35294,1
213,182,0.380468,1
255,193,0.374096,1
443,198,0.362199,1
772,202,0.35983,1
998,205,0.379483,1
657,208,0.360355,1
19,220,0.358022,1
672,220,0.351147,1
575,223,0.369128,1
396,247,0.393426,1
408,250,0.360117,1
307,259,0.398014,1
452,260,0.397902,1
244,279,0.409158,1
59,285,0.371052,1
396,291,0.360438,1
188,298,0.352659,1
76,303,0.383274,1
568,308,0.407268,1
843,312,0.374788,1
84,314,0.390135,1
374,324,0.502244,1
100,325,0.376702,1
838,328,0.354836,1
61,358,0.382092,1
170,356,0.350337,1
183,366,0.404672,1
671,361,0.364782,1
588,372,0.358271,1
288,374,0.363878,1
624,376,0.35711,1
709,379,0.377174,1
885,382,0.410872,1
221,390,0.39739,1
218,400,0.362694,1
403,402,0.42127,1
50,405,0.37121,1
584,405,0.397721,1
106,408,0.361884,1
907,428,0.382414,1
956,462,0.360994,1
206,477,0.380002,1
824,476,0.352576,1
841,481,0.37601,1
78,490,0.455171,1
758,492,0.356242,1
844,492,0.360605,1
234,496,0.351648,1
140,500,0.375669,1
182,500,0.385101,1
363,505,0.402184,1
857,511,0.384002,1
883,520,0.372923,1
892,524,0.361895,1
910,527,0.450883,1
954,532,0.439551,1
389,536,0.429211,1
358,543,0.381082,1
144,566,0.381556,1
259,562,0.353828,1
264,575,0.381552,1
882,575,0.371354,1
888,578,0.371615,1
944,578,0.373697,1
591,591,0.383184,1
163,599,0.357161,1
361,654,0.38218,1
308,657,0.421435,1
436,665,0.384816,1
869,672,0.364131,1
930,696,0.355323,1
781,706,0.381587,1
99,717,0.389673,1
99,745,0.352485,1
400,746,0.356287,1
400,762,0.359679,1
642,764,0.362418,1
25,775,0.427198,1
664,779,0.399611,1
645,784,0.394963,1
495,791,0.382843,1
85,792,0.374367,1
518,793,0.444276,1
909,801,0.459222,1
936,807,0.354784,1
583,816,0.38794,1
28,828,0.428456,1
592,839,0.401594,1
807,842,0.38362,1
46,846,0.352048,1
832,846,0.378827,1
776,850,0.376952,1
56,858,0.414958,1
86,859,0.438444,1
972,857,0.366562,1
559,858,0.381519,1
590,858,0.351362,1
704,863,0.384498,1
881,866,0.370669,1
620,869,0.465143,1
1004,869,0.397795,1
265,884,0.365759,1
86,894,0.403527,1
583,892,0.400868,1
832,890,0.367347,1
645,900,0.359733,1
604,910,0.400487,1
825,916,0.371242,1
914,916,0.361089,1
163,925,0.362357,1
284,942,0.352715,1
558,952,0.489585,1
461,952,0.407574,1
122,987,0.366031,1
328,991,0.371813,1
798,992,0.392694,1
56,999,0.432303,1
25,1000,0.40031,1
747,1004,0.365679,1
380,1006,0.361235,1
107,24,0.51738,5
749,557,0.44376,4
744,612,0.53483,3
839,999,0.521212,3
753,836,0.552069,4
646,776,0.549492,4
814,896,0.447445,4
420,16,0.380888,1
502,17,0.419599,1
878,18,0.369581,1
740,27,0.393489,1
758,30,0.359183,1
998,37,0.427878,1
352,41,0.415921,1
381,43,0.38524,1
488,44,0.490164,1
580,48,0.408299,1
799,54,0.484905,1
494,56,0.40844,1
364,67,0.355659,1
584,69,0.354718,1
410,71,0.397023,1
852,78,0.366596,1
683,90,0.460756,1
134,95,0.376937,1
504,104,0.457319,1
579,107,0.392792,1
336,108,0.352117,1
727,111,0.403775,1
908,109,0.368904,1
704,116,0.470477,1
857,121,0.507728,1
654,129,0.417593,1
892,129,0.433162,1
85,136,0.414753,1
556,146,0.442973,1
623,140,0.36018,1
915,146,0.422276,1
402,144,0.379521,1
728,160,0.486918,1
93,150,0.386466,1
332,152,0.391922,1
791,154,0.4166,1
415,164,0.36666,1
449,166,0.376287,1
25,168,0.37446,1
840,167,0.367787,1
387,171,0.410387,1
275,172,0.380997,1
65,178,0.389816,1
964,177,0.362248,1
262,185,0.3712,1
1003,186,0.43253,1
217,192,0.365115,1
485,196,0.430728,1
650,196,0.381989,1
789,200,0.393162,1
23,203,0.374412,1
56,208,0.420475,1
842,207,0.438678,1
276,206,0.355598,1
151,210,0.444258,1
231,211,0.375581,1
383,212,0.412585,1
872,212,0.412957,1
654,213,0.391348,1
176,219,0.454084,1
462,216,0.384664,1
798,217,0.385747,1
486,218,0.386031,1
927,222,0.460301,1
772,221,0.366936,1
998,220,0.358732,1
28,229,0.454028,1
124,226,0.392416,1
807,232,0.380713,1
670,237,0.400427,1
271,238,0.427891,1
73,238,0.385439,1
183,239,0.374587,1
932,238,0.351794,1
292,240,0.352686,1
410,246,0.401058,1
991,254,0.423833,1
134,251,0.408646,1
888,252,0.500645,1
198,251,0.375526,1
467,252,0.441361,1
510,251,0.41759,1
52,260,0.377392,1
686,265,0.559331,1
538,266,0.379738,1
179,268,0.413192,1
857,268,0.392767,1
720,269,0.412855,1
585,272,0.37263,1
